module_name,layer_id,target_module,component_index,singular_value,spectral_energy_share,clean_sensitivity_raw,clean_sensitivity_norm_global,clean_sensitivity_norm_by_module,suspiciousness_score_prelim,prompt_count_used,token_count_used,notes,A_key,B_key
base_model.model.model.layers.7.mlp.gate_proj,7,gate_proj,1,0.2630838453769684,0.05760245397686958,0.004909070757215021,7.961307834024277e-05,0.005617584626370107,0.057597868068188535,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.7.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.7.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.9.self_attn.v_proj,9,v_proj,2,0.08194171637296677,0.05757756531238556,0.0016230198840463733,2.6321398807798035e-05,0.031080321716078434,0.05757604979032659,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.9.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.9.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.8.mlp.up_proj,8,up_proj,2,0.17991025745868683,0.057565461844205856,0.002679036025949675,4.344738863190967e-05,0.021890538875342508,0.057562960775213334,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.8.mlp.up_proj.lora_A.weight,base_model.model.model.layers.8.mlp.up_proj.lora_B.weight
base_model.model.model.layers.3.mlp.gate_proj,3,gate_proj,2,0.17510487139225006,0.057471610605716705,0.001274702863059638,2.0672551673480327e-05,0.01368846551702151,0.0574704225208767,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.3.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.3.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.24.mlp.down_proj,24,down_proj,2,0.12956279516220093,0.057435669004917145,0.00019933380900424182,3.2327051160934395e-06,0.033741555404807264,0.05743548333233611,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.24.mlp.down_proj.lora_A.weight,base_model.model.model.layers.24.mlp.down_proj.lora_B.weight
base_model.model.model.layers.4.self_attn.v_proj,4,v_proj,1,0.1101866066455841,0.05692150071263313,0.006539684469814521,0.00010605763040807762,0.015487780860929463,0.05691546375314828,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.4.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.4.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.13.mlp.down_proj,13,down_proj,2,0.09725218266248703,0.05657091364264488,6.956016919501904e-05,1.1280952085166753e-06,0.07023802044874891,0.05657084982526826,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.13.mlp.down_proj.lora_A.weight,base_model.model.model.layers.13.mlp.down_proj.lora_B.weight
base_model.model.model.layers.22.self_attn.q_proj,22,q_proj,1,0.14447157084941864,0.05613638833165169,0.010989196926240107,0.00017821780109794985,0.012818294662682089,0.05612638382796164,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.22.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.22.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.31.mlp.up_proj,31,up_proj,1,0.2328917682170868,0.055958088487386703,0.015776830284245803,0.00025586146289179675,0.0038613516174330624,0.05594377096900569,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.31.mlp.up_proj.lora_A.weight,base_model.model.model.layers.31.mlp.up_proj.lora_B.weight
base_model.model.model.layers.20.self_attn.q_proj,20,q_proj,1,0.1538318693637848,0.05570528283715248,0.006279304326680814,0.00010183490359097474,0.0076040492314431865,0.05569961009504525,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.20.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.20.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.25.self_attn.o_proj,25,o_proj,2,0.07321173697710037,0.05558481439948082,2.6345777180826655e-05,4.27263840014735e-07,0.056021085664390194,0.05558479065009957,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.25.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.25.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.29.self_attn.o_proj,29,o_proj,2,0.0789707601070404,0.0555422306060791,5.309594921619032e-05,8.610859719806153e-07,0.07812291570947012,0.05554218277944348,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.29.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.29.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.7.self_attn.v_proj,7,v_proj,2,0.08277887105941772,0.05537542700767517,0.0013466682401688994,2.183965345076966e-05,0.010891267310961125,0.055374217627539635,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.7.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.7.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.17.self_attn.v_proj,17,v_proj,2,0.08038719743490219,0.054892782121896744,0.001837021012745128,2.9791971848317784e-05,0.051524212916015194,0.054891146757677096,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.17.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.17.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.2.mlp.down_proj,2,down_proj,2,0.10810503363609314,0.05472534894943237,4.7418120570542974e-06,7.690055276105612e-08,0.08275312242616752,0.05472534474102279,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.2.mlp.down_proj.lora_A.weight,base_model.model.model.layers.2.mlp.down_proj.lora_B.weight
base_model.model.model.layers.26.mlp.up_proj,26,up_proj,1,0.345321387052536,0.054500579833984375,0.029779081087997462,0.00048294360232529457,0.0024020131622329304,0.054474259127630535,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.26.mlp.up_proj.lora_A.weight,base_model.model.model.layers.26.mlp.up_proj.lora_B.weight
base_model.model.model.layers.24.self_attn.k_proj,24,k_proj,2,0.15541182458400726,0.053541455417871475,0.009369578599300606,0.00015195156719728423,0.002901857322125077,0.053533319709810706,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.24.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.24.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.27.self_attn.q_proj,27,q_proj,1,0.11216387152671814,0.05332079529762268,0.00396131979624221,6.424288401332814e-05,0.007597801847690873,0.053317369815954876,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.27.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.27.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.30.self_attn.o_proj,30,o_proj,2,0.08321260660886765,0.05274093896150589,0.00011623036415207022,1.884971218464025e-06,0.03479869255718372,0.05274083954635391,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.30.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.30.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.12.self_attn.v_proj,12,v_proj,2,0.07063733786344528,0.05259963497519493,0.0017150990778450534,2.7814697322313545e-05,0.03979452572267521,0.05259817193226883,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.12.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.12.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.23.self_attn.v_proj,23,v_proj,2,0.08883625268936157,0.052474476397037506,0.0038970023266606023,6.319981252430531e-05,0.11731027391711096,0.0524711600199669,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.23.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.23.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.23.mlp.down_proj,23,down_proj,1,0.139113187789917,0.0519905649125576,0.00040635744533988117,6.5901203567777105e-06,0.03634688777482187,0.05199022228847741,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.23.mlp.down_proj.lora_A.weight,base_model.model.model.layers.23.mlp.down_proj.lora_B.weight
base_model.model.model.layers.1.self_attn.o_proj,1,o_proj,2,0.07396814227104187,0.05163716897368431,7.276842216545066e-06,1.1801251970221153e-07,0.021279103591002456,0.051637162879851886,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.1.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.1.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.7.self_attn.o_proj,7,o_proj,2,0.08386050909757614,0.04997315630316734,1.629316858797937e-05,2.642352028230845e-07,0.013762661940246161,0.049973143098500254,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.7.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.7.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.17.mlp.up_proj,17,up_proj,2,0.27436602115631104,0.04990696161985397,0.021409954389313847,0.00034721690934120077,0.018328983117346886,0.04988963307888571,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.17.mlp.up_proj.lora_A.weight,base_model.model.model.layers.17.mlp.up_proj.lora_B.weight
base_model.model.model.layers.19.mlp.up_proj,19,up_proj,2,0.25253230333328247,0.049026936292648315,0.013039758805019092,0.00021147288165608002,0.010435263460098904,0.04901656842515174,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.19.mlp.up_proj.lora_A.weight,base_model.model.model.layers.19.mlp.up_proj.lora_B.weight
base_model.model.model.layers.8.mlp.down_proj,8,down_proj,1,0.10398954898118973,0.04825996607542038,3.574430418659694e-05,5.796848793109309e-07,0.045454517299745104,0.04825993809984777,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.8.mlp.down_proj.lora_A.weight,base_model.model.model.layers.8.mlp.down_proj.lora_B.weight
base_model.model.model.layers.16.mlp.down_proj,16,down_proj,2,0.11083958297967911,0.048204485327005386,0.00012788212717963838,2.0739342154532934e-06,0.07670101630498513,0.048204385354073925,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.16.mlp.down_proj.lora_A.weight,base_model.model.model.layers.16.mlp.down_proj.lora_B.weight
base_model.model.model.layers.0.mlp.up_proj,0,up_proj,2,0.13808022439479828,0.047532085329294205,0.00010066644448260422,1.632562643153655e-06,0.007207052017221527,0.04753200773018734,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.0.mlp.up_proj.lora_A.weight,base_model.model.model.layers.0.mlp.up_proj.lora_B.weight
base_model.model.model.layers.5.mlp.up_proj,5,up_proj,2,0.16926456987857819,0.0474676713347435,0.001484753079926382,2.4079050621620178e-05,0.011497270007445362,0.047466528358282536,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.mlp.up_proj.lora_A.weight,base_model.model.model.layers.5.mlp.up_proj.lora_B.weight
base_model.model.model.layers.1.mlp.gate_proj,1,gate_proj,1,0.21212710440158844,0.04689047485589981,0.0003403132447365608,5.519045528853703e-06,0.0013783141717399533,0.04689021606523421,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.1.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.1.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.12.mlp.down_proj,12,down_proj,2,0.08612769842147827,0.04669111967086792,4.2540956786069185e-05,6.899099020523373e-07,0.0869888505844278,0.04669108745820212,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.12.mlp.down_proj.lora_A.weight,base_model.model.model.layers.12.mlp.down_proj.lora_B.weight
base_model.model.model.layers.23.self_attn.q_proj,23,q_proj,1,0.15488779544830322,0.045945651829242706,0.019125087341078838,0.00031016197403785015,0.01466287413278621,0.04593140123517289,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.23.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.23.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.22.self_attn.q_proj,22,q_proj,2,0.130327507853508,0.04568271338939667,0.005405149988116103,8.765826583619585e-05,0.006304810597963341,0.04567870892196226,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.22.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.22.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.11.mlp.down_proj,11,down_proj,2,0.08987972140312195,0.045427076518535614,2.870830812327283e-05,4.655782930557256e-07,0.04400946529285992,0.04542705536867487,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.11.mlp.down_proj.lora_A.weight,base_model.model.model.layers.11.mlp.down_proj.lora_B.weight
base_model.model.model.layers.26.self_attn.v_proj,26,v_proj,1,0.08252125978469849,0.04525723308324814,0.003029435037423823,4.913000054167586e-05,0.009399738644132339,0.045255009595362244,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.26.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.26.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.4.mlp.up_proj,4,up_proj,2,0.16236506402492523,0.0444924533367157,0.0012707153170807817,2.0607883465157308e-05,0.01052778955515302,0.04449153644142226,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.4.mlp.up_proj.lora_A.weight,base_model.model.model.layers.4.mlp.up_proj.lora_B.weight
base_model.model.model.layers.10.mlp.gate_proj,10,gate_proj,1,0.24278341233730316,0.04409993067383766,0.004279143036710635,6.939719687479466e-05,0.009526716769944994,0.044096870262266524,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.10.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.10.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.10.self_attn.v_proj,10,v_proj,2,0.05576625093817711,0.043935276567935944,0.0010598769897390316,1.7188603299534453e-05,0.05952526759071514,0.04393452138189616,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.10.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.10.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.15.mlp.gate_proj,15,gate_proj,1,0.3481118381023407,0.04394375905394554,0.03640562273280502,0.0005904098429203346,0.02004187857486796,0.04391781422606517,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.15.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.15.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.12.mlp.gate_proj,12,gate_proj,2,0.20904535055160522,0.043252408504486084,0.0026153621522929734,4.2414754689079e-05,0.007859946236460016,0.04325057396418966,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.12.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.12.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.27.mlp.down_proj,27,down_proj,2,0.10215842723846436,0.04304490238428116,0.00023637743660813242,3.833461832036238e-06,0.04889453191768332,0.0430447373732908,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.27.mlp.down_proj.lora_A.weight,base_model.model.model.layers.27.mlp.down_proj.lora_B.weight
base_model.model.model.layers.20.mlp.down_proj,20,down_proj,2,0.11886999756097794,0.0425669401884079,0.00018573763000535385,3.012208464629302e-06,0.03335983793232422,0.042566811967910345,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.20.mlp.down_proj.lora_A.weight,base_model.model.model.layers.20.mlp.down_proj.lora_B.weight
base_model.model.model.layers.3.mlp.down_proj,3,down_proj,2,0.11878145486116409,0.04235978052020073,6.5831349084989995e-06,1.0676228987419372e-07,0.042080367950156836,0.04235977599777356,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.3.mlp.down_proj.lora_A.weight,base_model.model.model.layers.3.mlp.down_proj.lora_B.weight
base_model.model.model.layers.28.mlp.down_proj,28,down_proj,1,0.10877811908721924,0.041707370430231094,0.00030305631381807483,4.914829556702354e-06,0.010986660177325984,0.041707165445614175,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.28.mlp.down_proj.lora_A.weight,base_model.model.model.layers.28.mlp.down_proj.lora_B.weight
base_model.model.model.layers.1.self_attn.v_proj,1,v_proj,1,0.06102507561445236,0.04156673327088356,5.2387639122452754e-05,8.49598920811301e-07,0.005778167914522493,0.04156669795583183,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.1.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.1.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.10.mlp.down_proj,10,down_proj,2,0.07737747579813004,0.040760550647974014,1.8398870332405607e-05,2.983845166609028e-07,0.0491315098867439,0.04076053848565681,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.10.mlp.down_proj.lora_A.weight,base_model.model.model.layers.10.mlp.down_proj.lora_B.weight
base_model.model.model.layers.21.mlp.up_proj,21,up_proj,1,0.29727545380592346,0.04059436172246933,0.02854926445218973,0.00046299899508434294,0.0070200780439043636,0.040575566573785735,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.21.mlp.up_proj.lora_A.weight,base_model.model.model.layers.21.mlp.up_proj.lora_B.weight
base_model.model.model.layers.6.self_attn.v_proj,6,v_proj,2,0.06813836842775345,0.04057098180055618,0.0007042609658008061,1.142138425278737e-05,0.01227889105128838,0.04057051842378352,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.6.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.6.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.20.mlp.up_proj,20,up_proj,1,0.29504063725471497,0.04042709618806839,0.016071794346642625,0.000260645055992923,0.004383429671966727,0.040416559065318824,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.20.mlp.up_proj.lora_A.weight,base_model.model.model.layers.20.mlp.up_proj.lora_B.weight
base_model.model.model.layers.9.mlp.down_proj,9,down_proj,1,0.08552603423595428,0.040198612958192825,2.6485265939749895e-05,4.295260053085266e-07,0.01580454627440436,0.040198595691843184,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.9.mlp.down_proj.lora_A.weight,base_model.model.model.layers.9.mlp.down_proj.lora_B.weight
base_model.model.model.layers.21.self_attn.k_proj,21,k_proj,2,0.130844384431839,0.04015950858592987,0.012574523735891872,0.00020392791075693044,0.008445310189784814,0.04015131894124692,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.21.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.21.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.18.mlp.gate_proj,18,gate_proj,2,0.2776373028755188,0.03978348150849342,0.01277819567398256,0.0002072309696788438,0.004346981425323265,0.03977523713904322,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.18.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.18.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.0.self_attn.q_proj,0,q_proj,2,0.09720427542924881,0.03939996659755707,1.988988515139379e-05,3.225651173206316e-07,0.030626778344786255,0.039399953888502225,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.0.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.0.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.22.self_attn.k_proj,22,k_proj,1,0.15100246667861938,0.039318863302469254,0.006760791046870249,0.00010964343638058453,0.0018801407963891298,0.039314552247182194,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.22.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.22.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.20.self_attn.v_proj,20,v_proj,1,0.09089452773332596,0.03895002231001854,0.001345217864441252,2.18161319164226e-05,0.004648998840911565,0.03894917257119367,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.20.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.20.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.14.self_attn.q_proj,14,q_proj,2,0.0953386202454567,0.038509707897901535,0.0014606864425819675,2.3688748835590498e-05,0.01156164430768808,0.038508795651103406,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.14.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.14.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.23.mlp.down_proj,23,down_proj,2,0.11970782279968262,0.03849754109978676,0.0003109065770128512,5.04214155720646e-06,0.027809227055476445,0.03849734698973493,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.23.mlp.down_proj.lora_A.weight,base_model.model.model.layers.23.mlp.down_proj.lora_B.weight
base_model.model.model.layers.14.mlp.gate_proj,14,gate_proj,1,0.24802207946777344,0.038145020604133606,0.007215696144195617,0.00011702088049208197,0.010560200012706404,0.03814055684023612,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.14.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.14.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.17.mlp.gate_proj,17,gate_proj,2,0.24623195827007294,0.03792868182063103,0.006486172219612623,0.00010518979305592194,0.0035117280293351797,0.03792469211043943,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.17.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.17.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.9.mlp.gate_proj,9,gate_proj,2,0.20769967138767242,0.03780746087431908,0.00733552469609882,0.00011896420548409729,0.016880132687807994,0.03780296313977479,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.9.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.9.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.23.mlp.up_proj,23,up_proj,2,0.2305113673210144,0.037738967686891556,0.016254904037192725,0.0002636146457298803,0.0056382769761810034,0.03772901914229457,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.23.mlp.up_proj.lora_A.weight,base_model.model.model.layers.23.mlp.up_proj.lora_B.weight
base_model.model.model.layers.6.mlp.gate_proj,6,gate_proj,1,0.22242645919322968,0.03759358078241348,0.0021735482388463767,3.524961744771076e-05,0.00269240483826333,0.03759225562307241,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.6.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.6.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.27.self_attn.v_proj,27,v_proj,2,0.07362768054008484,0.03700082749128342,0.0029929512469949195,4.8538323010587856e-05,0.00518393171805526,0.036999031533166984,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.27.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.27.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.16.self_attn.q_proj,16,q_proj,1,0.13555458188056946,0.03650091961026192,0.012138131565756206,0.00019685070088436605,0.0221809869940982,0.03649373437865371,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.16.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.16.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.29.self_attn.v_proj,29,v_proj,2,0.07998040318489075,0.036461878567934036,0.00254774195719422,4.1318121098726424e-05,0.005618130588481209,0.03646037203161988,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.29.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.29.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.9.mlp.up_proj,9,up_proj,2,0.1648639738559723,0.03618688881397247,0.001345838203055623,2.1826192286123077e-05,0.007998066761453062,0.036186098991978985,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.9.mlp.up_proj.lora_A.weight,base_model.model.model.layers.9.mlp.up_proj.lora_B.weight
base_model.model.model.layers.8.mlp.gate_proj,8,gate_proj,2,0.1866624504327774,0.03613215312361717,0.002087308805627857,3.385102551608026e-05,0.004450392886629853,0.03613093001317983,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.8.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.8.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.31.mlp.up_proj,31,up_proj,2,0.18597480654716492,0.03568311780691147,0.006708376301868232,0.00010879339786893822,0.0016418633665239311,0.035679235719278696,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.31.mlp.up_proj.lora_A.weight,base_model.model.model.layers.31.mlp.up_proj.lora_B.weight
base_model.model.model.layers.28.self_attn.q_proj,28,q_proj,1,0.08460335433483124,0.03541674464941025,0.004100765989268087,6.650435899274277e-05,0.006322473154291847,0.03541438928150973,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.28.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.28.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.26.mlp.down_proj,26,down_proj,2,0.09993670880794525,0.03519517183303833,0.00023356828988312594,3.787904367223069e-06,0.0327657159499368,0.03519503851709324,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.26.mlp.down_proj.lora_A.weight,base_model.model.model.layers.26.mlp.down_proj.lora_B.weight
base_model.model.model.layers.25.self_attn.q_proj,25,q_proj,1,0.1295490711927414,0.03512139245867729,0.005930033638907893,9.617059032216559e-05,0.004081520785400047,0.0351180148136316,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.25.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.25.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.24.self_attn.o_proj,24,o_proj,2,0.09302181750535965,0.035068169236183167,0.00013022696019205916,2.1119616515089408e-06,0.05752677003770238,0.035068095173554546,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.24.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.24.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.7.mlp.down_proj,7,down_proj,2,0.08580712229013443,0.03382950648665428,2.5011334165422928e-05,4.056224497027735e-07,0.031232450399070192,0.03382949276464699,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.7.mlp.down_proj.lora_A.weight,base_model.model.model.layers.7.mlp.down_proj.lora_B.weight
base_model.model.model.layers.1.self_attn.q_proj,1,q_proj,2,0.08454295992851257,0.033386167138814926,0.00011348101895129279,1.8403835875906738e-06,0.010604072213505842,0.03338610569546087,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.1.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.1.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.28.self_attn.k_proj,28,k_proj,2,0.08236806839704514,0.03325571119785309,0.002471925426439463,4.008856306198544e-05,0.0034193082335646063,0.033254378024177564,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.28.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.28.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.1.mlp.up_proj,1,up_proj,1,0.1837487816810608,0.03247050568461418,0.0005555967995594289,9.010416373384439e-06,0.0022723524391578126,0.03247021311183811,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.1.mlp.up_proj.lora_A.weight,base_model.model.model.layers.1.mlp.up_proj.lora_B.weight
base_model.model.model.layers.20.self_attn.q_proj,20,q_proj,2,0.11714234948158264,0.032302163541316986,0.0040653764599013695,6.593042769021349e-05,0.004923048977589648,0.03230003384585939,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.20.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.20.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.15.mlp.up_proj,15,up_proj,1,0.17593519389629364,0.031817108392715454,0.002893405897846084,4.6923941782013125e-05,0.009447585078399616,0.03181561540857356,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.15.mlp.up_proj.lora_A.weight,base_model.model.model.layers.15.mlp.up_proj.lora_B.weight
base_model.model.model.layers.2.self_attn.v_proj,2,v_proj,2,0.07881368696689606,0.03173544257879257,0.0004542695863221999,7.367137682891395e-06,0.0009920960516416166,0.03173520877941766,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.2.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.2.self_attn.v_proj.lora_B.weight
